N,P,K,temperature,humidity,ph,rainfall,target_crop,Moisture,Soil Type,Fertilizer Name,Yield_Score,Risk_Score
97.0,12.0,47.0,25.28784623,89.63667876,6.765094963999998,58.28697664,watermelon,41.0,,Organic Manure,0.2132,0.1352643763632342
110.0,7.0,45.0,26.63838589,84.69546874,6.189213927000001,48.32428609,watermelon,41.0,,Organic Manure,0.2214,0.1271739917769062
96.0,18.0,50.0,25.3310446,84.30533791,6.904241707000001,41.53218699,watermelon,41.0,,Organic Manure,0.2241333333333333,0.0953885407551127
83.0,23.0,55.0,26.89750174,83.89241484,6.463271076,43.97193745,watermelon,41.0,,Organic Manure,0.2200333333333333,0.087316006641443
120.0,24.0,47.0,26.98603693,89.4138489,6.260838965,58.54876687,watermelon,41.0,,Organic Manure,0.2610333333333333,0.1680889521928288
115.0,17.0,55.0,27.57826922,94.11878202,6.776533055,28.08253201,muskmelon,41.0,,Organic Manure,0.2555666666666666,0.0772634816204861
114.0,27.0,48.0,27.82054812,93.03555162,6.528404377999999,26.32405487,muskmelon,41.0,,Organic Manure,0.2583,0.0717955968205106
101.0,25.0,52.0,29.09910406,94.22237826,6.750145572,22.52497327,muskmelon,41.0,,Organic Manure,0.2432666666666666,0.0544284327850415
118.0,18.0,52.0,28.04943594,90.83130708,6.562832807,20.76223014,muskmelon,41.0,,Organic Manure,0.2569333333333333,0.0586133008041265
95.0,26.0,45.0,29.91690582,94.55695552,6.117530021,28.16057247,muskmelon,41.0,,Organic Manure,0.2268666666666666,0.0640037257834919
81.0,25.0,49.0,29.86895762,93.25103208,6.076459669,26.26243014,muskmelon,41.0,,Organic Manure,0.2118333333333333,0.0508932400318242
117.0,24.0,53.0,29.17220859,92.21405224,6.293486295,21.30290472,muskmelon,41.0,,Organic Manure,0.2651333333333333,0.0596300066827053
114.0,30.0,51.0,29.24908541,90.06998135,6.069171847000001,25.93496537,muskmelon,41.0,,Organic Manure,0.2665,0.0707344034364727
113.0,6.0,52.0,27.76317235,90.35567642,6.740983646,25.21609113,muskmelon,41.0,,Organic Manure,0.2336999999999999,0.0681704844272874
108.0,26.0,52.0,28.82629037,94.26765349,6.201797639,26.23838511,muskmelon,41.0,,Organic Manure,0.2542,0.0677955251072675
81.0,30.0,48.0,28.52379742,92.09688432,6.041027474,29.86681385,muskmelon,41.0,,Organic Manure,0.2173,0.0578780759492145
115.0,9.0,52.0,29.06785065,90.97685539,6.019372459,29.1194739,muskmelon,41.0,,Organic Manure,0.2405333333333333,0.080116420259744
83.0,7.0,45.0,29.08417927,90.73891887,6.704104127000001,25.33014238,muskmelon,41.0,,Organic Manure,0.1845,0.0502985997102289
84.0,21.0,55.0,28.47090661,94.79453182,6.494251024,21.08484101,muskmelon,41.0,,Organic Manure,0.2186666666666666,0.0423730560931334
109.0,26.0,45.0,28.27973674,90.38971208,6.224535448999998,21.58992507,muskmelon,41.0,,Organic Manure,0.2459999999999999,0.0563012198188192
95.0,27.0,55.0,28.47212559,91.21322065,6.160414414,20.88620369,muskmelon,41.0,,Organic Manure,0.2418999999999999,0.0474704431189043
119.0,5.0,55.0,29.68846716,94.30111601,6.168757984,26.83924845,muskmelon,41.0,,Organic Manure,0.2446333333333333,0.0764112814984405
110.0,14.0,51.0,27.02415146,91.66737633,6.085444691,21.26034986,muskmelon,41.0,,Organic Manure,0.2391666666666666,0.0559504087289412
82.0,18.0,48.0,29.09588297,94.16748386,6.1590508160000015,26.70581328,muskmelon,41.0,,Organic Manure,0.2022666666666666,0.0523913792662353
87.0,14.0,48.0,29.69238699,92.58862544,6.606033244,29.1102594,muskmelon,41.0,,Organic Manure,0.2036333333333333,0.0605906343564362
85.0,9.0,53.0,28.20619412,92.86798698,6.447662945,28.78654515,muskmelon,41.0,,Organic Manure,0.2009,0.0585394506673948
100.0,6.0,53.0,29.05248036,93.92217834,6.105909623,23.66620626,muskmelon,41.0,,Organic Manure,0.2173,0.056619863310635
107.0,12.0,46.0,29.57240298,93.61870344,6.559763394,27.56918621,muskmelon,41.0,,Organic Manure,0.2255,0.0705745139411854
91.0,13.0,47.0,29.10968327,92.43510994,6.14410903,27.95602304,muskmelon,41.0,,Organic Manure,0.2063666666666666,0.0608635042354577
102.0,25.0,50.0,28.20480805,92.91440379,6.099662369,20.36001144,muskmelon,41.0,,Organic Manure,0.2418999999999999,0.0496842068015713
117.0,25.0,53.0,29.11858526,92.12543021,6.413927319,24.52020164,muskmelon,41.0,,Organic Manure,0.2665,0.068635700477117
85.0,21.0,52.0,29.62800691,90.10051615,6.0751441160000015,23.69586761,muskmelon,41.0,,Organic Manure,0.2159333333333333,0.0481872022414858
104.0,25.0,55.0,29.81196601,90.36881284,6.123802502,22.68766503,muskmelon,41.0,,Organic Manure,0.2514666666666666,0.0564499175690661
102.0,24.0,54.0,27.72338349,90.93897939,6.698468621,22.81863447,muskmelon,41.0,,Organic Manure,0.2459999999999999,0.055683944838537
116.0,25.0,50.0,29.26092798,92.92367701,6.088885814,28.70627683,muskmelon,41.0,,Organic Manure,0.2610333333333333,0.0796663700468968
100.0,17.0,48.0,29.72791119,94.29753295,6.367800632000001,26.52364146,muskmelon,41.0,,Organic Manure,0.2255,0.0634560916721044
110.0,25.0,54.0,28.91105641,90.78413842,6.425930938,23.44398467,muskmelon,41.0,,Organic Manure,0.2583,0.0616970338286583
104.0,25.0,51.0,28.96361426,93.88482153,6.469983276000002,23.56130173,muskmelon,41.0,,Organic Manure,0.2459999999999999,0.0586236414685992
107.0,11.0,54.0,28.59052369,91.33617236,6.094016337999999,29.44008034,muskmelon,41.0,,Organic Manure,0.2350666666666666,0.0753638262862946
98.0,26.0,52.0,27.33897716,90.69759008,6.150090898999999,28.69113835,muskmelon,41.0,,Organic Manure,0.2405333333333333,0.0672688536338079
88.0,17.0,52.0,29.90415889,90.75284363,6.646962425,25.37828397,muskmelon,41.0,,Organic Manure,0.2145666666666666,0.0534299903928537
87.0,25.0,46.0,27.42711692,90.02696201,6.379690748,21.7508774,muskmelon,41.0,,Organic Manure,0.2159333333333333,0.0452726800323556
120.0,8.0,46.0,29.55657523,90.70937262,6.732834334,28.36535596,muskmelon,41.0,,Organic Manure,0.2377999999999999,0.0814347289752408
95.0,13.0,46.0,29.84070774,93.76312893,6.126019932,23.28207838,muskmelon,41.0,,Organic Manure,0.2104666666666666,0.052915819161374
108.0,22.0,47.0,28.53545677,91.72742702,6.161123579,25.1290048,muskmelon,41.0,,Organic Manure,0.2418999999999999,0.0649290750439422
82.0,13.0,52.0,27.11535046,94.86907886,6.442810053,26.51924782,muskmelon,41.0,,Organic Manure,0.2009,0.0520253757421951
120.0,23.0,55.0,27.84492803,91.60666594,6.732049075,26.47844429,muskmelon,41.0,,Organic Manure,0.2706,0.0760175524496455
110.0,22.0,47.0,29.03157242,91.82172592,6.243673725,24.93861254,muskmelon,41.0,,Organic Manure,0.2446333333333333,0.0656304140775649
95.0,23.0,45.0,27.82424457,90.56698742,6.266208727,21.19014526,muskmelon,41.0,,Organic Manure,0.2227666666666666,0.0481612455846996
106.0,10.0,49.0,27.72653142,92.00687531,6.350623739,20.21126747,muskmelon,41.0,,Organic Manure,0.2255,0.0512553951507414
99.0,12.0,52.0,28.69708334,94.30759855,6.002927293,22.21807088,muskmelon,41.0,,Organic Manure,0.2227666666666666,0.0526237404173238
106.0,20.0,51.0,29.73019662,90.97015715,6.342573112,20.49035619,muskmelon,41.0,,Organic Manure,0.2418999999999999,0.0519631589090978
83.0,11.0,53.0,29.54097171,92.91778307,6.163921247999999,21.9653077,muskmelon,41.0,,Organic Manure,0.2009,0.0436169762861913
117.0,19.0,55.0,28.80311922,91.78336933,6.121745389,25.16359891,muskmelon,41.0,,Organic Manure,0.2610333333333333,0.0704366653696518
98.0,26.0,49.0,27.29035669,90.53330091,6.130160472999999,23.49535234,muskmelon,41.0,,Organic Manure,0.2364333333333333,0.055086884262095
113.0,20.0,48.0,27.46583649,94.87679041,6.440584681,27.27899847,muskmelon,41.0,,Organic Manure,0.2473666666666666,0.0737474547821057
101.0,17.0,47.0,29.49401389,94.72981338,6.185053234,26.30820876,muskmelon,41.0,,Organic Manure,0.2255,0.0635700897410432
98.0,7.0,45.0,27.79161808,92.51054946,6.157724816,26.85422624,muskmelon,41.0,,Organic Manure,0.205,0.062962054427782
93.0,22.0,48.0,29.12533739,91.52291141,6.776987974,21.90440445,muskmelon,41.0,,Organic Manure,0.2227666666666666,0.0487365260903323
95.0,21.0,47.0,27.93114233,93.56161439,6.431970877,20.66127836,muskmelon,41.0,,Organic Manure,0.2227666666666666,0.0469592298202962
109.0,12.0,48.0,29.45771748,92.12534736,6.708743843,20.76212031,muskmelon,41.0,,Organic Manure,0.2309666666666666,0.0541425084009372
118.0,12.0,47.0,27.96872279,92.17444796,6.010739645,28.94766949,muskmelon,41.0,,Organic Manure,0.2418999999999999,0.081721397362172
100.0,14.0,49.0,29.48882958,91.07574233,6.365956657999999,26.01909355,muskmelon,41.0,,Organic Manure,0.2227666666666666,0.062248993526165
89.0,9.0,47.0,29.47156259,90.77069618,6.6683827660000015,28.75226067,muskmelon,41.0,,Organic Manure,0.1981666666666666,0.061221247524797
95.0,16.0,46.0,27.076726500000003,90.14362622,6.74669542,24.4514648,muskmelon,41.0,,Organic Manure,0.2145666666666666,0.0555736162583738
95.0,7.0,45.0,27.30008597,90.80015308,6.031665834,25.09484511,muskmelon,41.0,,Organic Manure,0.2009,0.0570358996327479
87.0,6.0,45.0,29.82729394,90.79007335,6.40077205,22.84203589,muskmelon,41.0,,Organic Manure,0.1886,0.0475438375711479
93.0,20.0,50.0,29.93061247,93.22980899,6.448792688999999,24.34814338,muskmelon,41.0,,Organic Manure,0.2227666666666666,0.054173758880284
84.0,29.0,49.0,29.94349168,93.90741192,6.251420275,20.39020503,muskmelon,41.0,,Organic Manure,0.2214,0.0409770840139088
111.0,5.0,47.0,28.03306461,91.47355778,6.2744528110000015,21.17924769,muskmelon,41.0,,Organic Manure,0.2227666666666666,0.0562436736425693
111.0,5.0,52.0,29.8843055,94.0371147,6.135996372,21.0000988,muskmelon,41.0,,Organic Manure,0.2296,0.0557679253133523
111.0,15.0,54.0,27.7058373,92.91185695,6.194090172,22.06207161,muskmelon,41.0,,Organic Manure,0.2459999999999999,0.0585881034904613
89.0,11.0,47.0,29.78714005,94.65343534,6.327822962000001,27.8659442,muskmelon,41.0,,Organic Manure,0.2009,0.0593340428761626
110.0,15.0,48.0,28.57819995,92.86597437,6.2125672110000005,27.598717800000006,muskmelon,41.0,,Organic Manure,0.2364333333333333,0.0726309562859049
95.0,30.0,52.0,29.48069921,90.33698678,6.640470862999999,26.0365768,muskmelon,41.0,,Organic Manure,0.2418999999999999,0.0591762800143114
115.0,12.0,52.0,27.51492243,94.96218673,6.685553129,21.01796432,muskmelon,41.0,,Organic Manure,0.2446333333333333,0.057826733691965
120.0,25.0,50.0,28.05457761,94.81637388,6.327210469,21.84869328,muskmelon,41.0,,Organic Manure,0.2665,0.0627258976840975
102.0,11.0,45.0,29.03167341,93.12603235,6.35544263,24.15591199,muskmelon,41.0,,Organic Manure,0.2159333333333333,0.0589472815537728
94.0,5.0,55.0,28.5854649,91.89216849,6.085682343999999,26.88372572,muskmelon,41.0,,Organic Manure,0.2104666666666666,0.0604585157120228
84.0,18.0,46.0,27.08808014,93.42402083,6.781050372999999,25.32159689,muskmelon,41.0,,Organic Manure,0.2022666666666666,0.0508874335300326
107.0,22.0,54.0,27.99611732,90.84660317,6.630301421,21.61893763,muskmelon,41.0,,Organic Manure,0.2501,0.055342439328464
80.0,18.0,52.0,27.87317436,91.14849627,6.484799661,24.05207925,muskmelon,41.0,,Organic Manure,0.205,0.046034431526891
86.0,18.0,45.0,28.96586565,90.71832938,6.566759102000001,22.25838137,muskmelon,41.0,,Organic Manure,0.2036333333333333,0.0457964908816539
113.0,28.0,48.0,28.87726019,92.48839665,6.170520517999999,24.44267592,muskmelon,41.0,,Organic Manure,0.2583,0.0660795937631747
115.0,18.0,53.0,29.17052093,94.19790371,6.0124803510000016,22.06994464,muskmelon,41.0,,Organic Manure,0.2542,0.0607210475697339
82.0,20.0,54.0,29.34033587,90.01506395,6.541150335,21.44532907,muskmelon,41.0,,Organic Manure,0.2132,0.0420713781308813
98.0,22.0,47.0,29.07265321,91.91533173,6.341400922,28.83568362,muskmelon,41.0,,Organic Manure,0.2282333333333333,0.0676077525123562
117.0,25.0,54.0,28.68275966,92.50969311,6.150686363999999,29.11187663,muskmelon,41.0,,Organic Manure,0.2678666666666666,0.081488483416218
83.0,15.0,49.0,28.92705913,91.39356832,6.438008152999999,23.20076686,muskmelon,41.0,,Organic Manure,0.2009,0.0460702536825411
120.0,16.0,51.0,27.99901833,91.64193051,6.547041902999999,23.28618248,muskmelon,41.0,,Organic Manure,0.2555666666666666,0.0668528172817896
111.0,5.0,50.0,27.59350075,91.79742953,6.399891457000001,24.84266123,muskmelon,41.0,,Organic Manure,0.2268666666666666,0.065972245619128
85.0,21.0,47.0,29.87331077,90.60932469,6.186770318,24.69720481,muskmelon,41.0,,Organic Manure,0.2090999999999999,0.050223491393775
90.0,23.0,54.0,28.55852465,90.45773041,6.159020864,27.26588346,muskmelon,41.0,,Organic Manure,0.2282333333333333,0.0587086717587838
99.0,29.0,55.0,29.19378695,91.46241065,6.660954816,26.48240255,muskmelon,41.0,,Organic Manure,0.2501,0.0627238559524424
102.0,11.0,47.0,27.98780984,92.78226196,6.504906978999999,27.14509034,muskmelon,41.0,,Organic Manure,0.2186666666666666,0.0662417251618153
80.0,18.0,51.0,28.05380704,91.81758779,6.706053225,20.76582087,muskmelon,41.0,,Organic Manure,0.2036333333333333,0.0397447035245279
87.0,21.0,52.0,27.350629600000005,94.29119509999998,6.067665497999999,27.21244021,muskmelon,41.0,,Organic Manure,0.2186666666666666,0.05664047826075
114.0,8.0,52.0,29.34081108,94.5513539,6.419083092,28.22908103,muskmelon,41.0,,Organic Manure,0.2377999999999999,0.0769913195460303
99.0,6.0,46.0,28.61475136,94.22253035,6.39637861,28.98574189,muskmelon,41.0,,Organic Manure,0.2063666666666666,0.0686530421682996
89.0,25.0,50.0,27.04863538,91.34685096,6.375923383,25.08146686,muskmelon,41.0,,Organic Manure,0.2241333333333333,0.053405146417694
96.0,13.0,55.0,29.5275305,94.57459443,6.700337732,21.13545688,muskmelon,41.0,,Organic Manure,0.2241333333333333,0.0485426011989504
82.0,26.0,47.0,28.50416396,93.46806467,6.565312652999999,24.20007242,muskmelon,41.0,,Organic Manure,0.2118333333333333,0.0474756248436775
106.0,21.0,52.0,28.89578588,94.78993038,6.286515359,23.0362503,muskmelon,41.0,,Organic Manure,0.2446333333333333,0.058419498612369
90.0,15.0,52.0,27.04927452,91.3821731,6.448061578,23.65747461,muskmelon,41.0,,Organic Manure,0.2145666666666666,0.0509390760639689
106.0,16.0,54.0,28.96017885,91.69532178,6.585872508,24.7458198,muskmelon,41.0,,Organic Manure,0.2405333333333333,0.0627549347937079
24.0,128.0,196.0,22.75088787,90.69489172,5.521466996,110.4317855,apple,41.0,,Organic Manure,0.3329199999999999,0.0634082120113428
7.0,144.0,197.0,23.8494014,94.34814995,6.133220586,114.0512495,apple,41.0,,Organic Manure,0.4755999999999999,0.019100215135064
14.0,128.0,205.0,22.60800988,94.58900601,6.226289556,116.0396587,apple,41.0,,Organic Manure,0.4742333333333333,0.0388664298740437
8.0,120.0,201.0,21.18667419,91.13435689,6.321152192,122.233323,apple,41.0,,Organic Manure,0.4496333333333333,0.0233948237050975
20.0,129.0,201.0,23.41044706,91.69913296,5.587905967,116.07779309999998,apple,41.0,,Organic Manure,0.3348333333333333,0.0555417180642976
32.0,137.0,204.0,22.86006627,93.12859895,5.824151692999999,117.7296726,apple,41.0,,Organic Manure,0.3568366666666666,0.0901313935590495
27.0,139.0,205.0,22.48403042,93.40819246,5.7721799460000005,105.5473627,apple,41.0,,Organic Manure,0.3549233333333332,0.0681791090413426
0.0,123.0,205.0,22.02775403,92.96129462,5.790993052,121.1349176,apple,41.0,,Organic Manure,0.3137866666666666,0.0
22.0,144.0,196.0,21.91191314,91.68748063,6.4992268210000015,117.0761277,apple,41.0,,Organic Manure,0.4947333333333333,0.0616213490403653
1.0,124.0,199.0,23.71059131,93.27392415,5.658473817000001,112.66765890000002,apple,41.0,,Organic Manure,0.3099599999999999,0.0026955006545469
30.0,122.0,197.0,21.37784654,92.72043743,5.573241391,106.1417017,apple,41.0,,Organic Manure,0.3338766666666666,0.0761811408527654
29.0,121.0,196.0,22.84852833,94.32130209,6.079497202000001,123.5977843,apple,41.0,,Organic Manure,0.4728666666666666,0.0857529076248054
13.0,126.0,204.0,23.1094265,92.79630809,6.3831802710000005,108.183792,apple,41.0,,Organic Manure,0.4687666666666666,0.0336469516179482
9.0,139.0,199.0,23.25230817,94.54128292,5.867420996,105.3558408,apple,41.0,,Organic Manure,0.3319633333333333,0.0226851313454483
0.0,133.0,200.0,23.67287749,90.4935574,5.708418722,104.2298028,apple,41.0,,Organic Manure,0.3185699999999999,0.0
30.0,143.0,199.0,23.76881552,90.59810302,5.7983508000000015,102.2648546,apple,41.0,,Organic Manure,0.35588,0.0733986092910943
36.0,140.0,198.0,23.34386401,91.47684705,6.28188384,104.4267991,apple,41.0,,Organic Manure,0.5111333333333332,0.0899403634608267
37.0,137.0,199.0,22.63946441,90.18451645,5.697945522,108.3405879,apple,41.0,,Organic Manure,0.3568366666666666,0.0959031966461016
33.0,121.0,203.0,22.45696744,94.76285385,5.6059340870000005,114.8407725,apple,41.0,,Organic Manure,0.3415299999999999,0.0906672025968582
7.0,144.0,195.0,22.96388477,93.58065995,5.85648105,104.64729859999998,apple,41.0,,Organic Manure,0.3310066666666666,0.0175253311588075
35.0,128.0,205.0,21.07273439,93.56585985,6.041053829,107.8737015,apple,41.0,,Organic Manure,0.5029333333333332,0.090328291671442
29.0,128.0,198.0,22.44075021,92.70785115,5.685062404,121.4977331,apple,41.0,,Organic Manure,0.3396166666666666,0.0842958791062047
2.0,143.0,196.0,22.71271308,90.45261746,5.669489065,109.8852597,apple,41.0,,Organic Manure,0.3262233333333333,0.0052578671171165
34.0,140.0,198.0,21.70416965,93.44006288,5.751707342,115.1781396,apple,41.0,,Organic Manure,0.35588,0.0936891174115281
29.0,144.0,204.0,22.43324518,92.48667725,5.800448951,119.1025189,apple,41.0,,Organic Manure,0.3606633333333333,0.0826340646716055
32.0,141.0,203.0,21.25941052,92.84416234,5.821347769,109.06584709999998,apple,41.0,,Organic Manure,0.3597066666666666,0.0834985485963308
13.0,144.0,197.0,22.9215706,94.89613443,6.28022267,105.6941544,apple,41.0,,Organic Manure,0.4837999999999999,0.0328726330779452
25.0,143.0,198.0,22.81212536,91.51861705,6.027314401,107.855225,apple,41.0,,Organic Manure,0.5002,0.0645091573798126
9.0,137.0,200.0,21.12152071,90.6878768,5.636687393,102.8017203,apple,41.0,,Organic Manure,0.3310066666666666,0.022135180259921
6.0,144.0,198.0,21.11478672,90.31528693,5.559363609,104.5086618,apple,41.0,,Organic Manure,0.3329199999999999,0.0150018116487759
37.0,126.0,196.0,23.59997268,90.97597665,5.596449493,107.17281909999998,apple,41.0,,Organic Manure,0.3434433333333333,0.0948694865376891
2.0,120.0,203.0,23.12652652,94.71203306,5.893492998999999,108.62118329999998,apple,41.0,,Organic Manure,0.3109166666666665,0.0051973827013248
11.0,143.0,197.0,22.98458907,93.3204487,5.875718516,122.1952483,apple,41.0,,Organic Manure,0.33579,0.0321578625570156
10.0,141.0,201.0,22.12659387,90.97818277,6.386021424,104.5412275,apple,41.0,,Organic Manure,0.4810666666666666,0.0250108105471062
24.0,142.0,202.0,22.53779727,91.48135786,5.710819862,101.8474768,apple,41.0,,Organic Manure,0.3520533333333333,0.0584792355979313
23.0,138.0,195.0,22.49095104,91.70292746,5.7959857160000015,124.3915101,apple,41.0,,Organic Manure,0.3405733333333333,0.0684476823595071
18.0,125.0,204.0,22.35548159,94.47811755,6.046673619,116.7366261,apple,41.0,,Organic Manure,0.4742333333333333,0.050271264996691
13.0,121.0,196.0,22.20700989,93.50574163,6.443382913,120.1593771,apple,41.0,,Organic Manure,0.451,0.0373715569863412
26.0,122.0,202.0,22.44516988,94.73763514,5.617227184,107.1843273,apple,41.0,,Organic Manure,0.3348333333333333,0.0666722030757698
28.0,123.0,202.0,22.76643029,92.12438519,6.442289294,120.4359949,apple,41.0,,Organic Manure,0.4824333333333333,0.080677885518316
26.0,121.0,201.0,22.19109412,90.02575116,6.162034371,112.3126628,apple,41.0,,Organic Manure,0.4755999999999999,0.0698621976814148
